app,algo,persona,episode,ep_len,ep_return,timestamp_ms,apples_eaten,deaths,steps
snake,ppo,snake_survivor,0,16,-2.1600000858306885,1761462019164,0.0,1.0,1.0
snake,ppo,snake_survivor,0,129,-3.28999924659729,1761462019178,0.0,1.0,1.0
snake,ppo,snake_survivor,0,78,-2.7799997329711914,1761462019244,0.0,1.0,1.0
snake,ppo,snake_survivor,0,90,-2.8999996185302734,1761462019271,0.0,1.0,1.0
snake,ppo,snake_survivor,0,27,-2.2700002193450928,1761462019600,0.0,1.0,1.0
snake,ppo,snake_survivor,0,366,-5.659997463226318,1761462019661,0.0,1.0,1.0
snake,ppo,snake_survivor,0,42,-0.41999995708465576,1761462019714,0.0,1.0,1.0
snake,ppo,snake_survivor,0,41,-2.4100000858306885,1761462019803,0.0,1.0,1.0
snake,ppo,snake_survivor,0,50,-2.5,1761462019830,0.0,1.0,1.0
snake,ppo,snake_survivor,0,23,-2.2300000190734863,1761462020007,0.0,1.0,1.0
snake,ppo,snake_survivor,0,103,-3.0299994945526123,1761462020191,0.0,1.0,1.0
snake,ppo,snake_survivor,0,15,-2.1500000953674316,1761462020206,0.0,1.0,1.0
snake,ppo,snake_survivor,0,9,-2.0900001525878906,1761462020331,0.0,1.0,1.0
snake,ppo,snake_survivor,0,28,-2.2800002098083496,1761462020569,0.0,1.0,1.0
snake,ppo,snake_survivor,0,193,-3.9299986362457275,1761462020694,0.0,1.0,1.0
snake,ppo,snake_survivor,0,81,-2.809999704360962,1761462020735,0.0,1.0,1.0
snake,ppo,snake_survivor,0,91,-2.9099996089935303,1761462020802,0.0,1.0,1.0
snake,ppo,snake_survivor,0,165,-3.649998903274536,1761462020841,0.0,1.0,1.0
snake,ppo,snake_survivor,0,90,-2.8999996185302734,1761462021000,0.0,1.0,1.0
snake,ppo,snake_survivor,0,16,-2.1600000858306885,1761462021013,0.0,1.0,1.0
snake,ppo,snake_survivor,0,60,-2.5999999046325684,1761462021134,0.0,1.0,1.0
snake,ppo,snake_survivor,0,10,-2.1000001430511475,1761462021149,0.0,1.0,1.0
snake,ppo,snake_survivor,0,43,-2.430000066757202,1761462021149,0.0,1.0,1.0
snake,ppo,snake_survivor,0,18,-2.180000066757202,1761462021395,0.0,1.0,1.0
snake,ppo,snake_survivor,0,19,-2.190000057220459,1761462021417,0.0,1.0,1.0
snake,ppo,snake_survivor,0,35,-2.3500001430511475,1761462021494,0.0,1.0,1.0
snake,ppo,snake_survivor,0,26,-2.259999990463257,1761462021515,0.0,1.0,1.0
snake,ppo,snake_survivor,0,126,-3.2599992752075195,1761462021541,0.0,1.0,1.0
snake,ppo,snake_survivor,0,68,-2.679999828338623,1761462021636,0.0,1.0,1.0
snake,ppo,snake_survivor,0,16,-2.1600000858306885,1761462021756,0.0,1.0,1.0
snake,ppo,snake_survivor,0,16,-2.1600000858306885,1761462021849,0.0,1.0,1.0
snake,ppo,snake_survivor,0,86,-2.859999656677246,1761462022025,0.0,1.0,1.0
snake,ppo,snake_survivor,0,45,-2.450000047683716,1761462022107,0.0,1.0,1.0
snake,ppo,snake_survivor,0,53,-2.5299999713897705,1761462022226,0.0,1.0,1.0
snake,ppo,snake_survivor,0,11,-2.1100001335144043,1761462022250,0.0,1.0,1.0
snake,ppo,snake_survivor,0,51,-2.509999990463257,1761462022533,0.0,1.0,1.0
snake,ppo,snake_survivor,0,23,-2.2300000190734863,1761462022533,0.0,1.0,1.0
snake,ppo,snake_survivor,0,9,-2.0900001525878906,1761462022651,0.0,1.0,1.0
snake,ppo,snake_survivor,0,17,-2.1700000762939453,1761462022756,0.0,1.0,1.0
snake,ppo,snake_survivor,0,40,-2.4000000953674316,1761462022783,0.0,1.0,1.0
snake,ppo,snake_survivor,0,66,-2.6599998474121094,1761462022900,0.0,1.0,1.0
snake,ppo,snake_survivor,0,29,-2.2900002002716064,1761462023161,0.0,1.0,1.0
snake,ppo,snake_survivor,0,40,-2.4000000953674316,1761462023183,0.0,1.0,1.0
snake,ppo,snake_survivor,0,139,0.6100008487701416,1761462023279,0.0,1.0,1.0
snake,ppo,snake_survivor,0,73,-2.7299997806549072,1761462023732,0.0,1.0,1.0
snake,ppo,snake_survivor,0,62,-2.619999885559082,1761462023732,0.0,1.0,1.0
snake,ppo,snake_survivor,0,46,-2.4600000381469727,1761462023786,0.0,1.0,1.0
snake,ppo,snake_survivor,0,32,-2.320000171661377,1761462024154,0.0,1.0,1.0
snake,ppo,snake_survivor,0,29,-2.2900002002716064,1761462024177,0.0,1.0,1.0
snake,ppo,snake_survivor,0,198,-3.9799985885620117,1761462024400,0.0,1.0,1.0
snake,ppo,snake_survivor,0,26,-0.2599998712539673,1761462024529,0.0,1.0,1.0
snake,ppo,snake_survivor,0,35,-2.3500001430511475,1761462024635,0.0,1.0,1.0
snake,ppo,snake_survivor,0,16,-2.1600000858306885,1761462024869,0.0,1.0,1.0
snake,ppo,snake_survivor,0,83,-2.8299996852874756,1761462024869,0.0,1.0,1.0
snake,ppo,snake_survivor,0,310,-3.0999975204467773,1761462024947,0.0,1.0,1.0
snake,ppo,snake_survivor,0,13,-2.130000114440918,1761462025065,0.0,1.0,1.0
snake,ppo,snake_survivor,0,62,-2.619999885559082,1761462025271,0.0,1.0,1.0
