app,algo,persona,episode,ep_len,ep_return,timestamp_ms,apples_eaten,deaths,steps
snake,ppo,snake_explorer,0,13,-2.130000114440918,1761458893628,0.0,1.0,1.0
snake,ppo,snake_explorer,0,10,-2.1000001430511475,1761458893645,0.0,1.0,1.0
snake,ppo,snake_explorer,0,24,-2.240000009536743,1761458893645,0.0,1.0,1.0
snake,ppo,snake_explorer,0,8,-2.080000162124634,1761458893714,0.0,1.0,1.0
snake,ppo,snake_explorer,0,137,-3.3699991703033447,1761458893755,0.0,1.0,1.0
snake,ppo,snake_explorer,0,18,-2.180000066757202,1761458893763,0.0,1.0,1.0
snake,ppo,snake_explorer,0,20,-2.200000047683716,1761458893817,0.0,1.0,1.0
snake,ppo,snake_explorer,0,13,-2.130000114440918,1761458893826,0.0,1.0,1.0
snake,ppo,snake_explorer,0,16,-2.1600000858306885,1761458893899,0.0,1.0,1.0
snake,ppo,snake_explorer,0,36,-2.3600001335144043,1761458893918,0.0,1.0,1.0
snake,ppo,snake_explorer,0,23,-2.2300000190734863,1761458893966,0.0,1.0,1.0
snake,ppo,snake_explorer,0,103,-3.0299994945526123,1761458894084,0.0,1.0,1.0
snake,ppo,snake_explorer,0,31,-2.31000018119812,1761458894092,0.0,1.0,1.0
snake,ppo,snake_explorer,0,24,-2.240000009536743,1761458894172,0.0,1.0,1.0
snake,ppo,snake_explorer,0,75,-2.749999761581421,1761458894210,0.0,1.0,1.0
snake,ppo,snake_explorer,0,9,-2.0900001525878906,1761458894284,0.0,1.0,1.0
snake,ppo,snake_explorer,0,46,-2.4600000381469727,1761458894295,0.0,1.0,1.0
snake,ppo,snake_explorer,0,36,-2.3600001335144043,1761458894396,0.0,1.0,1.0
snake,ppo,snake_explorer,0,71,-0.709999680519104,1761458894430,0.0,1.0,1.0
snake,ppo,snake_explorer,0,27,-2.2700002193450928,1761458894539,0.0,1.0,1.0
snake,ppo,snake_explorer,0,112,-3.119999408721924,1761458894608,0.0,1.0,1.0
snake,ppo,snake_explorer,0,39,-2.390000104904175,1761458894633,0.0,1.0,1.0
snake,ppo,snake_explorer,0,45,-2.450000047683716,1761458894790,0.0,1.0,1.0
snake,ppo,snake_explorer,0,54,-2.5399999618530273,1761458894900,0.0,1.0,1.0
snake,ppo,snake_explorer,0,48,-2.4800000190734863,1761458894940,0.0,1.0,1.0
snake,ppo,snake_explorer,0,100,-2.999999523162842,1761458894957,0.0,1.0,1.0
snake,ppo,snake_explorer,0,108,-3.0799994468688965,1761458895106,0.0,1.0,1.0
snake,ppo,snake_explorer,0,30,-2.3000001907348633,1761458895200,0.0,1.0,1.0
snake,ppo,snake_explorer,0,51,-2.509999990463257,1761458895223,0.0,1.0,1.0
snake,ppo,snake_explorer,0,34,-2.3400001525878906,1761458895393,0.0,1.0,1.0
snake,ppo,snake_explorer,0,26,-2.259999990463257,1761458895445,0.0,1.0,1.0
snake,ppo,snake_explorer,0,87,-2.869999647140503,1761458895934,0.0,1.0,1.0
snake,ppo,snake_explorer,0,159,0.4100010395050049,1761458895978,0.0,1.0,1.0
snake,ppo,snake_explorer,0,131,-3.3099992275238037,1761458896070,0.0,1.0,1.0
snake,ppo,snake_explorer,0,181,-3.8099987506866455,1761458896139,0.0,1.0,1.0
snake,ppo,snake_explorer,0,146,-3.4599990844726562,1761458896139,0.0,1.0,1.0
snake,ppo,snake_explorer,0,14,-2.140000104904175,1761458896257,0.0,1.0,1.0
snake,ppo,snake_explorer,0,291,-2.9099981784820557,1761458896401,0.0,1.0,1.0
snake,ppo,snake_explorer,0,33,-2.330000162124634,1761458896418,0.0,1.0,1.0
snake,ppo,snake_explorer,0,54,-2.5399999618530273,1761458896435,0.0,1.0,1.0
snake,ppo,snake_explorer,0,19,-2.190000057220459,1761458896559,0.0,1.0,1.0
snake,ppo,snake_explorer,0,160,-3.599998950958252,1761458896740,0.0,1.0,1.0
snake,ppo,snake_explorer,0,105,-3.049999475479126,1761458896818,0.0,1.0,1.0
snake,ppo,snake_explorer,0,61,-2.609999895095825,1761458896927,0.0,1.0,1.0
snake,ppo,snake_explorer,0,50,-2.5,1761458896975,0.0,1.0,1.0
snake,ppo,snake_explorer,0,40,-2.4000000953674316,1761458897080,0.0,1.0,1.0
snake,ppo,snake_explorer,0,199,-3.9899985790252686,1761458902125,0.0,1.0,1.0
snake,ppo,snake_explorer,0,129,-3.28999924659729,1761458902165,0.0,1.0,1.0
snake,ppo,snake_explorer,0,36,-2.3600001335144043,1761458902540,0.0,1.0,1.0
snake,ppo,snake_explorer,0,18,-2.180000066757202,1761458902725,0.0,1.0,1.0
snake,ppo,snake_explorer,0,22,-2.2200000286102295,1761458902951,0.0,1.0,1.0
snake,ppo,snake_explorer,0,80,-2.799999713897705,1761458902951,0.0,1.0,1.0
snake,ppo,snake_explorer,0,12,-2.120000123977661,1761458903092,0.0,1.0,1.0
snake,ppo,snake_explorer,0,132,-3.3199992179870605,1761458903282,0.0,1.0,1.0
snake,ppo,snake_explorer,0,204,-4.039998531341553,1761458903421,0.0,1.0,1.0
snake,ppo,snake_explorer,0,128,-3.279999256134033,1761458903431,0.0,1.0,1.0
snake,ppo,snake_explorer,0,98,-2.979999542236328,1761458904010,0.0,1.0,1.0
snake,ppo,snake_explorer,0,220,-4.199998378753662,1761458904263,0.0,1.0,1.0
snake,ppo,snake_explorer,0,84,-2.8399996757507324,1761458904304,0.0,1.0,1.0
snake,ppo,snake_explorer,0,86,-2.859999656677246,1761458904314,0.0,1.0,1.0
snake,ppo,snake_explorer,0,246,-2.459998369216919,1761458904334,0.0,1.0,1.0
snake,ppo,snake_explorer,0,353,-5.5299973487854,1761458904742,0.0,1.0,1.0
snake,ppo,snake_explorer,0,58,-2.5799999237060547,1761458904924,0.0,1.0,1.0
snake,ppo,snake_explorer,0,95,-2.9499995708465576,1761458905265,0.0,1.0,1.0
snake,ppo,snake_explorer,0,48,-2.4800000190734863,1761458905415,0.0,1.0,1.0
snake,ppo,snake_explorer,0,226,-4.259998321533203,1761458905608,0.0,1.0,1.0
snake,ppo,snake_explorer,0,130,-3.299999237060547,1761458905638,0.0,1.0,1.0
snake,ppo,snake_explorer,0,94,-2.939999580383301,1761458906588,0.0,1.0,1.0
snake,ppo,snake_explorer,0,235,-4.349998474121094,1761458906646,0.0,1.0,1.0
snake,ppo,snake_explorer,0,152,-1.5199989080429077,1761458906806,0.0,1.0,1.0
snake,ppo,snake_explorer,0,154,-3.539999008178711,1761458906972,0.0,1.0,1.0
snake,ppo,snake_explorer,0,328,-3.2799975872039795,1761458907334,0.0,1.0,1.0
snake,ppo,snake_explorer,0,198,0.020001402124762535,1761458907614,0.0,1.0,1.0
snake,ppo,snake_explorer,0,289,-4.889997959136963,1761458907676,0.0,1.0,1.0
snake,ppo,snake_explorer,0,89,-2.8899996280670166,1761458907713,0.0,1.0,1.0
snake,ppo,snake_explorer,0,121,-3.2099993228912354,1761458907814,0.0,1.0,1.0
snake,ppo,snake_explorer,0,20,-2.200000047683716,1761458907874,0.0,1.0,1.0
snake,ppo,snake_explorer,0,35,-2.3500001430511475,1761458907967,0.0,1.0,1.0
snake,ppo,snake_explorer,0,494,-6.940018177032471,1761458908193,0.0,1.0,1.0
snake,ppo,snake_explorer,0,66,-2.6599998474121094,1761458908432,0.0,1.0,1.0
snake,ppo,snake_explorer,0,59,-2.5899999141693115,1761458908464,0.0,1.0,1.0
snake,ppo,snake_explorer,0,90,-2.8999996185302734,1761458908889,0.0,1.0,1.0
snake,ppo,snake_explorer,0,223,-2.229998826980591,1761458909009,0.0,1.0,1.0
snake,ppo,snake_explorer,0,39,-0.3899996280670166,1761458909419,0.0,1.0,1.0
snake,ppo,snake_explorer,0,76,-2.7599997520446777,1761458909678,0.0,1.0,1.0
snake,ppo,snake_explorer,0,195,-3.949998617172241,1761458910246,0.0,1.0,1.0
snake,ppo,snake_explorer,0,324,-5.239997863769531,1761458910371,0.0,1.0,1.0
snake,ppo,snake_explorer,0,246,-4.45999813079834,1761458911014,0.0,1.0,1.0
snake,ppo,snake_explorer,0,74,-2.739999771118164,1761458911120,0.0,1.0,1.0
snake,ppo,snake_explorer,0,92,-2.919999599456787,1761458911169,0.0,1.0,1.0
snake,ppo,snake_explorer,0,169,-3.6899988651275635,1761458911392,0.0,1.0,1.0
snake,ppo,snake_explorer,0,303,-5.029997825622559,1761458911575,0.0,1.0,1.0
snake,ppo,snake_explorer,0,411,-4.109997272491455,1761458911626,0.0,1.0,1.0
snake,ppo,snake_explorer,0,90,-0.8999994993209839,1761458912525,0.0,1.0,1.0
snake,ppo,snake_explorer,0,456,-4.559996604919434,1761458912703,0.0,1.0,1.0
snake,ppo,snake_explorer,0,207,-4.069998741149902,1761458913228,0.0,1.0,1.0
snake,ppo,snake_explorer,0,111,-3.109999418258667,1761458913826,0.0,1.0,1.0
snake,ppo,snake_explorer,0,439,-4.3899970054626465,1761458913865,0.0,1.0,1.0
snake,ppo,snake_explorer,0,316,-5.159997940063477,1761458914470,0.0,1.0,1.0
snake,ppo,snake_explorer,0,282,-4.819997787475586,1761458914525,0.0,1.0,1.0
snake,ppo,snake_explorer,0,67,-2.669999837875366,1761458914605,0.0,1.0,1.0
snake,ppo,snake_explorer,0,177,-1.7699986696243286,1761458915140,0.0,1.0,1.0
snake,ppo,snake_explorer,0,127,-3.2699992656707764,1761458915295,0.0,1.0,1.0
snake,ppo,snake_explorer,0,412,-4.119997024536133,1761458915337,0.0,1.0,1.0
snake,ppo,snake_explorer,0,304,-5.0399980545043945,1761458915764,0.0,1.0,1.0
snake,ppo,snake_explorer,0,111,-3.109999418258667,1761458915784,0.0,1.0,1.0
snake,ppo,snake_explorer,0,28,-2.2800002098083496,1761458916064,0.0,1.0,1.0
snake,ppo,snake_explorer,0,457,-4.569996356964111,1761458916162,0.0,1.0,1.0
snake,ppo,snake_explorer,0,201,-4.009998798370361,1761458916571,0.0,1.0,1.0
snake,ppo,snake_explorer,0,180,-3.7999987602233887,1761458917003,0.0,1.0,1.0
snake,ppo,snake_explorer,0,92,-2.919999599456787,1761458917014,0.0,1.0,1.0
snake,ppo,snake_explorer,0,247,-2.4699981212615967,1761458917097,0.0,1.0,1.0
snake,ppo,snake_explorer,0,9,-2.0900001525878906,1761458917108,0.0,1.0,1.0
snake,ppo,snake_explorer,0,192,-3.9199986457824707,1761458917276,0.0,1.0,1.0
snake,ppo,snake_explorer,0,55,-2.549999952316284,1761458917678,0.0,1.0,1.0
snake,ppo,snake_explorer,0,68,-2.679999828338623,1761458917801,0.0,1.0,1.0
snake,ppo,snake_explorer,0,52,-2.5199999809265137,1761458917811,0.0,1.0,1.0
snake,ppo,snake_explorer,0,197,-3.969998598098755,1761458918206,0.0,1.0,1.0
snake,ppo,snake_explorer,0,13,-2.130000114440918,1761458918337,0.0,1.0,1.0
snake,ppo,snake_explorer,0,306,-3.059998035430908,1761458918490,0.0,1.0,1.0
snake,ppo,snake_explorer,0,169,-3.6899988651275635,1761458918745,0.0,1.0,1.0
